Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories,Note
Takumi chest,06/01/2023 11:24:17,06/01/2023 12:45:35,81.6,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Takumi chest,06/01/2023 11:24:17,06/01/2023 12:45:35,81.6,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,5,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,5,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Bench Press,Machine,4,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Row,Machine,12,145.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Row,Machine,10,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Row,Machine,8,175.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Row,Machine,8,175.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Bicep Curl,Double Dumbbell,18,40.0,,,Done,Biceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Inclined Bench Press,Barbell,10,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Inclined Bench Press,Barbell,8,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Inclined Bench Press,Barbell,8,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Pushdown,Machine,12,65.0,,,Done,Triceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Pushdown,Machine,12,65.0,,,Done,Triceps,
Fit4less chest,06/03/2023 16:28:47,06/03/2023 17:35:44,81.6,Pushdown,Machine,12,65.0,,,Done,Triceps,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Shoulder Press,Single Dumbbell,10,45.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Shoulder Press,Single Dumbbell,10,45.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Shoulder Press,Single Dumbbell,10,45.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Lateral Raise,Single Dumbbell,15,15.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Lateral Raise,Single Dumbbell,15,20.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,NotStarted,Deltoids,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Pushdown,Machine,15,110.0,,,NotStarted,Triceps,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Pushdown,Machine,15,110.0,,,NotStarted,Triceps,
Takumi chest,06/08/2023 11:24:27,06/08/2023 13:00:07,81.6,Pushdown,Machine,22,100.0,,,NotStarted,Triceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,4,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,4,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Bench Press,Machine,4,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Row,Machine,12,145.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Row,Machine,10,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Row,Machine,10,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Row,Machine,10,175.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Bicep Curl,Double Dumbbell,18,40.0,,,Done,Biceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Inclined Bench Press,Barbell,10,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Inclined Bench Press,Barbell,8,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Inclined Bench Press,Barbell,8,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Inclined Bench Press,Barbell,8,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Lateral Raise,Single Dumbbell,15,20.0,,,Done,Deltoids,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Pushdown,Machine,15,65.0,,,Done,Triceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Pushdown,Machine,15,65.0,,,Done,Triceps,
Fit4less chest,06/10/2023 13:50:12,06/10/2023 14:51:52,81.6,Pushdown,Machine,15,65.0,,,Done,Triceps,
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Deadlift,Barbell,10,225.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Deadlift,Barbell,8,315.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Deadlift,Barbell,6,400.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Deadlift,Barbell,6,400.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Pulldown,Machine,12,130.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Pulldown,Machine,10,145.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Pulldown,Machine,10,145.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Pulldown,Machine,8,160.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,06/12/2023 13:00:00,06/12/2023 02:30:00,81.6,Pulldown,Machine,16,145.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,5,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,4,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Bench Press,Machine,5,195.0,,,Done,"Pectorals,Triceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Row,Machine,12,145.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Row,Machine,8,175.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Bicep Curl,Double Dumbbell,20,40.0,,,Done,Biceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Bicep Curl,Double Dumbbell,18,40.0,,,Done,Biceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Seated Bicep Curl,Double Dumbbell,16,40.0,,,Done,Biceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Inclined Bench Press,Barbell,9,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Inclined Bench Press,Barbell,8,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Inclined Bench Press,Barbell,7,135.0,,,Done,"Triceps,Pectorals",
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Lateral Raise,Single Dumbbell,12,20.0,,,Done,Deltoids,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Lateral Raise,Single Dumbbell,10,20.0,,,Done,Deltoids,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Lateral Raise,Single Dumbbell,10,20.0,,,Done,Deltoids,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Tricep machine,Machine,15,130.0,,,Done,Triceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Tricep machine,Machine,15,150.0,,,Done,Triceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Tricep machine,Machine,12,170.0,,,Done,Triceps,
Fit4less chest,06/13/2023 14:40:06,06/13/2023 15:45:37,81.6,Tricep machine,Machine,15,170.0,,,Done,Triceps,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Bench Press,Machine,8,185.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Bench Press,Machine,5,205.0,,,Done,"Pectorals,Triceps",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Shoulder Press,Single Dumbbell,10,45.0,,,Done,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Shoulder Press,Single Dumbbell,8,50.0,,,Done,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Shoulder Press,Single Dumbbell,10,50.0,,,Done,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Lateral Raise,Single Dumbbell,15,15.0,,,NotStarted,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Lateral Raise,Single Dumbbell,15,20.0,,,NotStarted,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Lateral Raise,Single Dumbbell,12,20.0,,,NotStarted,Deltoids,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Inclined Dumbell Bench press,Double Dumbbell,8,55.0,,,NotStarted,"Triceps,Pectorals",
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Pushdown,Machine,15,110.0,,,Done,Triceps,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Pushdown,Machine,15,110.0,,,Done,Triceps,
Takumi chest,06/22/2023 12:00:19,06/22/2023 12:51:09,79.6,Pushdown,Machine,15,100.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Bench Press,Machine,8,175.0,,,Done,"Pectorals,Triceps",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Bench Press,Machine,6,195.0,,,Done,"Pectorals,Triceps",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pushdown,Machine,15,100.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pushdown,Machine,15,100.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Pushdown,Machine,15,100.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Calf machine,Machine,7,200.0,,,Done,Calves,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Calf machine,Machine,7,210.0,,,Done,Calves,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Calf machine,Machine,7,220.0,,,Done,Calves,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Calf machine,Machine,7,240.0,,,Done,Calves,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Skull crusher,Machine,15,50.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Skull crusher,Machine,15,50.0,,,Done,Triceps,
Dalplex connor,06/29/2023 11:10:08,06/29/2023 12:30:59,79.6,Skull crusher,Machine,15,50.0,,,Done,Triceps,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Bench Press,Machine,5,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Bench Press,Machine,5,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Bench Press,Machine,5,185.0,,,Done,"Pectorals,Triceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,12,145.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,8,165.0,,,Done,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Seated Row,Machine,8,165.0,,,NotStarted,"Trapezius,Back (Lower),Deltoids,Biceps",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pulldown,Machine,10,121.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pulldown,Machine,10,143.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pulldown,Machine,5,165.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pulldown,Machine,7,148.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pulldown,Machine,7,148.0,,,Done,"Back (Lower),Deltoids",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Inclined Bench Press,Barbell,9,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Inclined Bench Press,Barbell,8,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Inclined Bench Press,Barbell,7,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Inclined Bench Press,Barbell,8,135.0,,,NotStarted,"Triceps,Pectorals",
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Lateral Raise,Single Dumbbell,15,15.0,,,Done,Deltoids,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Lateral Raise,Single Dumbbell,15,15.0,,,Done,Deltoids,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Lateral Raise,Single Dumbbell,15,15.0,,,Done,Deltoids,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pushdown,Machine,15,60.0,,,Done,Triceps,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pushdown,Machine,15,65.0,,,Done,Triceps,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pushdown,Machine,15,65.0,,,Done,Triceps,
Fit4less chest,07/15/2023 15:49:43,07/15/2023 17:07:56,79.6,Pushdown,Machine,10,65.0,,,Done,Triceps,
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Deadlift,Barbell,10,225.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Deadlift,Barbell,8,315.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Deadlift,Barbell,5,400.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Deadlift,Barbell,5,400.0,,,Done,"Gluteals,Quadriceps,Hamstrings,Back (Lower)",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Pulldown,Machine,10,130.0,,,Done,"Back (Lower),Deltoids",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bench Press,Machine,12,135.0,,,Done,"Pectorals,Triceps",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bench Press,Machine,10,165.0,,,Done,"Pectorals,Triceps",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bench Press,Machine,7,185.0,,,Done,"Pectorals,Triceps",
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bicep Curl,Single Dumbbell,16,35.0,,,Done,Biceps,
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bicep Curl,Single Dumbbell,16,35.0,,,Done,Biceps,
Dalplez Deadlift,08/21/2023 19:29:05,08/21/2023 20:43:46,79.6,Bicep Curl,Single Dumbbell,16,35.0,,,Done,Biceps,
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Pushup,None,20,,,,Done,"Pectorals,Deltoids,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Pushup,None,20,,,,Done,"Pectorals,Deltoids,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Dumbell Benchpress,Double Dumbbell,10,40.0,,,Done,"Pectorals,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Dumbell Benchpress,Double Dumbbell,10,50.0,,,Done,"Pectorals,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Dumbell Benchpress,Double Dumbbell,10,60.0,,,Done,"Pectorals,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Dumbell Benchpress,Double Dumbbell,8,70.0,,,Done,"Pectorals,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Dumbell Benchpress,Double Dumbbell,8,70.0,,,Done,"Pectorals,Triceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Single Arm Dumbell Row,Single Dumbbell,20,70.0,,,Done,"Back (Lower),Deltoids,Biceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Single Arm Dumbell Row,Single Dumbbell,20,70.0,,,Done,"Back (Lower),Deltoids,Biceps",
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Bicep Curl,Single Dumbbell,24,30.0,,,Done,Biceps,
Home upper (Day 1),08/24/2023 00:44:17,08/24/2023 01:32:14,79.6,Bicep Curl,Single Dumbbell,16,40.0,,,Done,Biceps,
